category,description,date,title
POLITIQUE,"NOUVEAUX DÉPUTÉS. Issu du quartier populaire du Chaudron, à Saint-Denis, le jeune député élu sous l’étiquette de la Nupes dans la 6ᵉ circonscription de l’île entend défendre les « intérêts de La Réunion » pendant son mandat.",2022-07-01 17:01:19 +0200,"Assemblée nationale : Frédéric Maillot, un défenseur de la « préférence régionale », représente La Réunion"
POLITIQUE,"Pendant qu’Emmanuel Macron était en tournée diplomatique aux sommets du G7 et de l’OTAN, les députés ont élu les membres des instances du Palais-Bourbon.",2022-07-01 18:00:32 +0200,"L’Assemblée nationale en ordre de bataille au terme d’une semaine d’élections internes, Yaël Braun-Pivet s’installe au perchoir… Le récap politique de la semaine"
POLITIQUE,"De l’abstention à l’abandon de droits sociaux souvent trop difficiles à obtenir ou aux démissions massives, la société française est à l’heure d’un retrait général inquiétant, analyse le communicant et économiste, dans une tribune au « Monde ». A tel point que notre vie politique pourrait en être bouleversée.",2022-07-29 06:00:13 +0200,Robert Zarader : « Nous sommes en plein dans une économie et une société du renoncement »
POLITIQUE,"Les sénateurs Les Républicains, tenus par les engagements de leurs collègues de droite à l’Assemblée, cherchent néanmoins à corriger certains dispositifs.",2022-07-29 09:12:52 +0200,Pouvoir d’achat : le Sénat cherche une troisième voie entre le gouvernement et l’Assemblée
POLITIQUE,"Jeudi 28 juillet, Emmanuel Macron a accueilli le prince héritier saoudien à l’Elysée, à Paris. Cette rencontre avec « MBS », suspecté d’avoir commandité l’assassinat de Jamal Khashoggi, fragilise la cohérence d’ensemble de la parole de la France sur les sujets internationaux.",2022-07-29 09:50:27 +0200,Mohammed Ben Salman : une visite embarrassante
POLITIQUE,"Pour la première fois depuis sa création, le parti d’extrême droite a obtenu un siège à la délégation au renseignement. Un député du RN a aussi été désigné rapporteur du budget de l’armée de l’air.",2022-07-29 16:07:16 +0200,Le RN intègre la commission de la défense de l’Assemblée nationale et la délégation parlementaire au renseignement
POLITIQUE,"Les élus du Palais du Luxembourg ont adopté un amendement pour plafonner à 3,5 % la hausse des loyers commerciaux des PME pendant un an.",2022-07-29 17:34:49 +0200,"Les sénateurs amendent le projet de loi sur le pouvoir d’achat, Bruno Le Maire répète son opposition à une taxe sur les superprofits : l’actualité politique du 29 juillet"
POLITIQUE,"L’ancienne ministre, qui avait démissionné au début de 2020 pour être candidate à la Mairie de Paris, a été mise en examen à la fin de 2021 pour « mise en danger de la vie d’autrui » dans sa gestion de l’épidémie de Covid-19.",2022-07-29 19:38:33 +0200,"Agnès Buzyn, l’ancienne ministre de la santé, a été nommée à la Cour des comptes"
POLITIQUE,"Dans une tribune, la militante des droits humains Edith Lhomel s’inquiète d’une « brutale fermeture de la parenthèse démocratique » au lendemain du référendum sur la nouvelle Constitution.",2022-07-29 20:00:10 +0200,"« Insidieux, le sentiment de peur revient en Tunisie »"
POLITIQUE,"Lundi, députés et sénateurs se réuniront en commission mixte paritaire pour tenter de s’accorder sur une version commune du projet de loi sur le pouvoir d’achat, le gouvernement tablant sur une adoption définitive des deux textes au plus tard le 7 août.",2022-07-29 23:09:52 +0200,Pouvoir d’achat : le Sénat a adopté le premier volet de mesures
POLITIQUE,"Pour « redécouvrir les activités essentielles », comme « la cuisine, le jardin, le faire soi-même », l’écrivain et Prix Goncourt appelle, dans une tribune au « Monde », à l’instauration d’un grand mi-temps compensé.",2022-07-30 04:00:13 +0200,"Jean Rouaud : « On peut fixer une date de départ en retraite, mais sa date de fin relève de la loterie de la vie, qui est truquée »"
POLITIQUE,"Alors qu’Emmanuel Macron et Elisabeth Borne souhaitaient une session extraordinaire en septembre, les députés et sénateurs démarreront finalement leurs travaux début octobre.",2022-07-30 10:00:12 +0200,"A la rentrée, l’exécutif contraint de laisser du temps au Parlement"
POLITIQUE,Le candidat malheureux à la primaire des Républicains pour la présidentielle 2022 prépare le lancement d’un nouveau mouvement à l’automne.,2022-07-30 12:48:12 +0200,"Xavier Bertrand veut lancer un nouveau parti, Nous France"
POLITIQUE,"Le ministre a également évoqué samedi, lors d’une visite à Lyon, son souhait de procéder à la rentrée à des « changements législatifs » à propos des procédures d’expulsion.",2022-07-30 19:19:30 +0200,"Gérald Darmanin défend son bilan à Beauvau, affirmant que 3 000 « étrangers délinquants » ont été expulsés en deux ans"
POLITIQUE,"Dans une tribune publiée par le « Journal du dimanche », seize personnalités estiment que le rachat des jours de RTT par les entreprises « porte un coup sans précédent aux 35 heures ».",2022-07-31 01:09:59 +0200,"Rachat de RTT : des élus, experts et syndicalistes dénoncent « un cheval de Troie de la régression sociale »"
POLITIQUE,"Un bout d’Antarctique, quelques kilomètres carrés perdus dans l’océan indien... les Terres Australes et Antarctiques sont des territoires quasi inaccessibles. Pourtant, l’état français y maintient une présence humaine.",2022-07-31 14:00:11 +0200,Pourquoi la France s’accroche à des ilots inhabités ?
POLITIQUE,"La gauche a-t-elle délaissé les zones rurales et les villes moyennes au profit des métropoles et des banlieues ? Autour des résultats des législatives, une bataille d’analyse électorale s’est enclenchée.",2022-08-01 03:10:25 +0200,"Au sein de la Nupes, la conquête de la France « périphérique » fait débat"
POLITIQUE,"« Une personnalité, un objet » (18/40). Il y a un quart de siècle, alors chargée de l’environnement, elle marquait les esprits en se rendant en deux-roues au conseil des ministres. Depuis, la responsable écologiste a quitté la politique et la « petite reine » a tracé sa route en ville, mais toujours pas au gouvernement.",2022-08-01 05:00:18 +0200,"Le vélo de Dominique Voynet, un ovni vert dans la cour de l’Elysée"
POLITIQUE,"Les partenaires sociaux demandent au gouvernement de reporter le transfert à l’Urssaf du recouvrement des cotisations Agirc-Arrco, car l’opération pourrait nuire au calcul des droits à une pension complémentaire.",2022-08-01 10:10:39 +0200,Retraites complémentaires : la réforme qui inquiète les syndicats et le patronat
POLITIQUE,"Bruno Le Maire s’est de nouveau opposé à l’idée de cibler les grands groupes, lundi, arguant que « quand on est le pays le plus taxé de tous les pays européens, on ne rajoute pas une taxe supplémentaire à toutes les taxes qui existent déjà ».",2022-08-01 10:39:04 +0200,"Pouvoir d’achat : le budget rectificatif arrive au Sénat, débat attendu sur une taxation des superprofits"
POLITIQUE,"Le président de l’Association des familles homoparentales dénonce, dans une tribune au « Monde », le maintien au sein du gouvernement de Caroline Cayeux. La ministre chargée des collectivités territoriales a, selon lui, conservé son poste pour complaire à la droite conservatrice afin de s’assurer de son soutien à l’Assemblée nationale.",2022-08-01 13:00:09 +0200,"Alexandre Urwicz : « Dans le casting des ministres, pourquoi un passé homophobe n’est-il pas un critère aussi rédhibitoire qu’un passé xénophobe ? »"
POLITIQUE,"Les opposants à la Nupes au sein du PS multiplient les initiatives pour tenter de ressusciter une social-démocratie en crise. Mais Bernard Cazeneuve, Stéphane Le Foll ou Jean-Christophe Cambadélis peinent à convaincre.",2022-08-01 15:00:06 +0200,"Au Parti socialiste, le fantôme des éléphants"
POLITIQUE,"Les membres du gouvernement seront notamment sensibilisés aux questions climatiques par la climatologue Valérie Masson-Delmotte, membre du GIEC.",2022-08-31 10:06:42 +0200,Emmanuel Macron réunit le gouvernement en séminaire autour de l’énergie et du climat
POLITIQUE,"Le « en même temps » inauguré par le président français conduit à l’impasse, estime le philosophe Jérôme Batout dans une tribune au « Monde ». Il doit, tel François Mitterrand, laisser du temps au temps pour mieux distinguer ce qui relève de l’urgence de ce qui tient de la transformation.",2022-08-31 10:07:56 +0200,« C’est peut-être dans un tournant mitterrandien que se situe le salut du second quinquennat Macron »
POLITIQUE,"A partir du jeudi 1er septembre, elles vont être assujetties à un taux de cotisations dit « modulé » en fonction du nombre de contrats et missions d’intérim qui prennent fin.",2022-08-31 11:00:21 +0200,Assurance-chômage : le bonus-malus pour les entreprises appliqué
POLITIQUE,"Le ministre du travail, Olivier Dussopt, a profité de son passage aux universités d’été du Medef, mardi, pour préciser les modalités de la réforme qui sera présentée au Parlement la première semaine d’octobre.",2022-08-31 13:00:32 +0200,Assurance-chômage : le gouvernement veut changer les règles d’indemnisation « avant la fin de l’année »
POLITIQUE,Ce proche de Marine Le Pen assure l’intérim à la tête du mouvement depuis septembre 2021.,2022-08-31 14:07:08 +0200,Jordan Bardella officialise sa candidature à la tête du Rassemblement national
POLITIQUE,"Marine Le Pen cherche à exister dans le débat sur la sobriété énergétique. Mais le parti d’extrême droite défend un projet fondé sur le tout nucléaire et la démondialisation, peu adapté à l’urgence climatique et à la crise de l’approvisionnement.",2022-08-31 17:47:32 +0200,Le Rassemblement national dans le flou face à l’urgence de la transition écologique
POLITIQUE,"Plus de cinquante spécialistes des questions environnementales, parmi lesquels Samuel Cazenave, Jean Jouzel, Valérie Masson-Delmotte, Serge Tisseron ou Ophélie Gaillard, expliquent, dans une tribune au « Monde », qu’il faut réviser les attributions du ministre de l’éducation nationale et de la jeunesse, qui ne font aucune mention à l’éducation à la transition écologique.",2022-08-31 18:00:15 +0200,« Une éducation au développement durable pose la question du choix que nous avons à faire d’une école française pour le XXIe siècle »
POLITIQUE,"Le ministre du travail, Olivier Dussopt, a annoncé par le biais d’un communiqué mercredi que les baisses de dotations aux organismes de formation, décidées au début de l’été, vont faire l’objet de « corrections » pour 275 certifications.",2022-08-31 18:23:07 +0200,Apprentissage : les réductions budgétaires seront moins amples que prévu
POLITIQUE,"La cheffe du gouvernement a prévu des concertations, territoire par territoire, « pour faire émerger des solutions adaptées ».",2022-08-31 19:55:10 +0200,"Elisabeth Borne annonce soixante politiques prioritaires pour le gouvernement, dont la planification écologique et la souveraineté énergétique"
POLITIQUE,"La première ministre, Elisabeth Borne, a réuni un séminaire gouvernemental, mercredi, pour fixer le « cadre de l’action du gouvernement ». Priorité des priorités, la politique environnementale peine encore à trouver des traductions concrètes.",2022-09-01 05:00:11 +0200,"Face à l’urgence écologique, le gouvernement cherche encore sa ligne"
POLITIQUE,"La hausse des prix de l’énergie, les craintes de coupure cet hiver et le dérèglement climatique ont poussé le gouvernement à réviser son credo économique de promotion inconditionnelle de la croissance.",2022-09-01 06:00:07 +0200,"« Le mot sobriété est désormais sur toutes les lèvres, d’Elisabeth Borne au patron du Medef »"
POLITIQUE,"Ce terme, davantage politique que scientifique, revient dans le débat public pour appuyer la création d’une taxe sur les bénéfices records des majors de l’énergie.",2022-09-01 06:00:11 +0200,D’où vient la notion de « superprofit » et que signifie-t-elle vraiment ?
POLITIQUE,"A un mois du premier tour de la présidentielle, Lula garde encore une avance confortable, mais son camp s’inquiète. Le président sortant, Jair Bolsonaro, opère une forte remontée dans les sondages, alors que la campagne du chef du Parti des travailleurs, à l’ancienne, peine à convaincre.",2022-09-01 06:30:09 +0200,"Entre Lula et Bolsonaro, rien n’est joué au Brésil"
POLITIQUE,"La France avait restreint l’octroi en provenance de Tunisie, du Maroc et de l’Algérie pour inciter ces pays à lutter davantage contre l’immigration illégale.",2022-09-01 09:49:45 +0200,France-Tunisie : normalisation de la délivrance des visas
POLITIQUE,"Exemples à l’appui, l’historien de l’éducation Claude Lelièvre démontre, dans une tribune au « Monde », que sous la Vᵉ République, le ministre de l’éducation nationale, s’il le souhaite, est légitime pour orienter la politique dont il est chargé.",2022-09-01 12:00:07 +0200,« Un ministre de l’éducation nationale a des marges d’action sous la Vᵉ République »
POLITIQUE,"Le recours à des délestages est évoqué par la première ministre, car le système énergétique français pourrait être confronté à des difficultés d’approvisionnement.",2022-09-01 12:09:22 +0200,"« Délestage tournant » sur l’électricité, coupure de gaz pour les entreprises : Elisabeth Borne esquisse les scénarios possibles en cas de pénurie d’énergie"
POLITIQUE,"Le chef de l’Etat est l’un des rares dirigeants européens à s’être entretenu avec le président russe, Vladimir Poutine.",2022-09-01 14:28:31 +0200,Guerre en Ukraine : Emmanuel Macron « assume » de poursuivre le dialogue avec la Russie
POLITIQUE,"Le chef de l’Etat a dénoncé les « propagandes antifrançaises » qui ont déferlé courant 2021, « où le narratif russe, chinois et turc » a saturé l’espace médiatique de certains pays.",2022-09-01 14:56:07 +0200,"Le président Macron demande aux diplomates d’être « plus réactifs » sur les réseaux sociaux, notamment en Afrique"
POLITIQUE,"Des propos de la députée EELV soulignant le déséquilibre de la consommation de viande entre hommes et femmes, et donc de leur impact respectif sur le climat, ont suscité de vives réactions politiques.",2022-09-01 19:12:27 +0200,Sandrine Rousseau et l’entrecôte symbole de virilité : les faits derrière la polémique
POLITIQUE,"Sans majorité présidentielle, la nouvelle session parlementaire promet d’être houleuse, particulièrement dans un pays qui favorise la majorité élue et a, jusqu’ici, réduit les minorités élues à de la figuration.",2022-09-30 08:00:19 +0200,"L’opposition, le mauvais rôle de la politique française"
POLITIQUE,"Soulagées d’être associées à des « concertations », les organisations de salariés restent opposées à un report de l’âge légal à 65 ans, qui doit être mis en place d’ici 2031 selon le projet.",2022-09-30 10:31:53 +0200,Réforme des retraites : les syndicats saluent l’« inflexion » de l’exécutif
POLITIQUE,"A Mer (Loir-et-Cher), un jeune militant EELV, candidat Nupes aux dernières législatives, a obtenu en justice, avec un collectif, le gel d’un projet de plates-formes logistiques. La communauté de communes lui impute la hausse de la taxe foncière.",2022-09-30 13:00:12 +0200,"En Beauce, l’augmentation de l’impôt foncier transforme un écologiste en bouc émissaire"
POLITIQUE,"Le professeur de philosophie politique Didier Mineur précise, dans un entretien au « Monde », les notions de minorité et d’opposition ainsi que leur rôle dans une démocratie parlementaire.",2022-09-30 14:02:52 +0200,« Le simple fait pour une opposition radicale de devenir une opposition parlementaire ne suffit pas à garantir qu’elle sert le système »
POLITIQUE,"Devant la dégradation de notre système de santé à l’œuvre depuis vingt ans, un collectif de soignants initié par le professeur Mehdi Mejdoubi liste, dans une tribune au « Monde », plusieurs préconisations en vue d’une nécessaire et urgente réforme.",2022-09-30 16:30:04 +0200,« La refondation du système de santé doit démarrer dès 2023 »
POLITIQUE,"Gérald Darmanin, le ministre de l’intérieur, avait demandé l’expulsion de ce prédicateur accusé de tenir, entre autres, « un discours à teneur antisémite ». L’homme a été écroué à Tournai.",2022-09-30 17:30:15 +0200,"L’imam Hassan Iquioussen, prédicateur accusé d’antisémitisme, a été arrêté en Belgique"
POLITIQUE,"Cette visite, prévue de longue date, est intervenue deux jours après un dîner qui a réuni les cadres de la majorité, mercredi, à l’Elysée, pour relancer la réforme des retraites. Le président du MoDem avait auparavant mis en garde contre un « passage en force ».",2022-09-30 17:37:20 +0200,Emmanuel Macron et François Bayrou affichent une entente au beau fixe à Pau
POLITIQUE,Emmanuel Macron laisse planer la menace d’une dissolution en cas de motion de censure contre le gouvernement. Mais ce n’est pas la seule arme constitutionnelle à sa disposition pour tenter de faire adopter sa réforme des retraites.,2022-09-30 19:26:57 +0200,"Motion de censure, 49.3, dissolution : pourquoi ces menaces sont brandies avant le début de la session parlementaire"
POLITIQUE,"Le chef de l’Etat s’est rendu, vendredi, à Pau, la ville de son allié centriste, qui s’est opposé ces dernières semaines à tout « passage en force » pour la réforme des retraites.",2022-09-30 21:12:21 +0200,"« Nous sommes infâchables » : Emmanuel Macron et François Bayrou, partenaires particuliers"
POLITIQUE,"La présidente de l’Assemblée nationale, Yaël Braun-Pivet, a conduit une délégation parlementaire à Varsovie et à Kiev du 26 au 30 septembre, à la veille du débat sur l’Ukraine qui se tiendra le 3 octobre dans l’Hémicycle.",2022-09-30 22:44:03 +0200,Des députés français en Ukraine pour « témoigner de ce qui se passe là-bas »
POLITIQUE,"L’économiste analyse, dans sa chronique, les effets possibles et souhaitables du bouclier tarifaire, non seulement pour les ménages, mais aussi pour la compétitivité de l’économie française.",2022-10-01 05:00:14 +0200,Jean Pisani-Ferry : « Le gouvernement doit formuler sans tarder une stratégie de sortie du bouclier tarifaire »
POLITIQUE,Le président Les Républicains de la région Hauts-de-France veut disposer de sa propre formation pour s’imposer face à Laurent Wauquiez à droite.,2022-10-01 06:00:16 +0200,"Xavier Bertrand lance son parti, les yeux rivés vers l’élection présidentielle de 2027"
POLITIQUE,"Plus des deux tiers des membres du nouveau cabinet Truss sont issus d’écoles privées, contre moins de 10 % de la population du Royaume-Uni, note dans une tribune au « Monde » le politiste Tim Bale. Il constate la quasi-disparition des classes populaires de la représentation politique à l’échelle nationale.",2022-10-01 08:00:15 +0200,« Le nouveau gouvernement britannique et la Chambre des communes ne sont absolument pas représentatifs du pays »
POLITIQUE,"Iratxe Garcia, présidente du groupe de l’Alliance progressiste des socialistes et démocrates au Parlement européen, et Sylvie Guillaume, présidente de la Délégation de la gauche sociale et écologique, lancent, dans une tribune au « Monde », un appel au Parti populaire européen (PPE) et à Renew (Renaissance) pour revenir au cordon sanitaire contre l’extrême droite.",2022-10-01 11:00:09 +0200,"« Pour rester au cœur du projet européen, le PPE et Renew doivent œuvrer avec nous contre l’extrême droite nationaliste et xénophobe »"
POLITIQUE,"Le rejet par la cour d’appel de Paris de la demande de semi-liberté de Pierre Alessandri, l’un des membres du commando condamnés pour l’assassinat du préfet Claude Erignac en 1998 à Ajaccio, a provoqué « l’indignation générale » des élus corses.",2022-10-01 12:00:05 +0200,Le commando Erignac fragilise les discussions entre la Corse et Paris
POLITIQUE,"Sous la pression, le député Europe Ecologie-Les Verts a démission de ses fonctions de secrétaire national. Son nom est apparu dans « Le Monde » le 12 novembre 2008 lorsqu’il était l’un des leaders de jeunes mouvements militants et facétieux.",2022-10-01 12:00:16 +0200,"Julien Bayou dans « Le Monde », de Jeudi noir à Vert de rage"
POLITIQUE,"Dans la circonscription du député du Nord comme ailleurs, le cas de l’élu, qui a reconnu des violences conjugales, divise les militants et les électeurs, partagés entre indignation et défense de leur camp.",2022-10-01 14:00:24 +0200,"Après l’affaire Quatennens, le malaise des électeurs de La France insoumise"
POLITIQUE,"Le patron démissionnaire du parti aurait fait l’objet, pendant trois ans, d’une « surveillance » de la part de militantes féministes hors de tout cadre formel, selon le journal « Libération ».",2022-10-01 14:18:26 +0200,Démission de Julien Bayou : la cellule contre les violences sexuelles d’EELV juge qu’il n’y a « pas lieu de suspendre de manière conservatoire » l’ancien dirigeant
POLITIQUE,"Le taux d’homicides dans le département, aux prises avec les trafics, est presque dix fois plus élevé que la moyenne nationale.",2022-10-01 15:36:37 +0200,"En Guyane, Darmanin, Attal et Dupond-Moretti annoncent plus de gendarmes, de douaniers et de magistrats"
POLITIQUE,"Selon les informations de « Franceinfo » et du « Parisien », Céline Quatennens s’est rendue le 24 septembre dans un commissariat de Lille pour signaler des SMS envoyés par son époux.",2022-10-01 18:49:41 +0200,Affaire Quatennens : le député visé par une nouvelle main courante déposée par son épouse
POLITIQUE,"La France insoumise invite l’extrême droite à voter sa motion de censure contre le gouvernement, après un premier vote en commun lundi. Une démarche à laquelle s’opposent les autres membres de l’alliance de gauche.",2022-10-28 06:08:06 +0200,"A l’Assemblée nationale, la Nupes se divise sur la stratégie à adopter face au RN"
POLITIQUE,"La hausse des prix à la consommation est due à l’accélération des prix de l’énergie, de l’alimentation et des produits manufacturés, selon les données provisoires publiées vendredi par l’Insee.",2022-10-28 09:14:38 +0200,"En France, l’inflation a atteint 6,2 % sur un an en octobre, un niveau inédit depuis 1985"
POLITIQUE,"Evoquant une « négociation de la honte », le gouvernement accuse les troupes de Jean-Luc Mélenchon d’avoir amendé sa motion de censure pour attirer les voix du RN. Une offensive du camp présidentiel visant à désunir les élus de gauche modérés des « insoumis ».",2022-10-28 10:10:01 +0200,Les macronistes attaquent LFI dans l’espoir de faire vaciller la Nupes
POLITIQUE,La réponse du chef de l’Etat aux violents feux de cet été allie politique de prévention et mesure de soutien aux pompiers.,2022-10-28 11:55:50 +0200,"Emmanuel Macron précise son plan pour améliorer la lutte contre les incendies : nouveaux Canadair, des drones, des moyens financiers..."
POLITIQUE,"Dans un entretien au « Monde », le politologue Matthijs Rooduijn estime que les partis européens d’extrême droite, parfois issus du nazisme et du fascisme, ne peuvent plus être qualifiés ainsi. Tandis qu’ils prospèrent sur le même terreau hostile à la démocratie libérale, ils divergent notamment par le contenu de leurs programmes économiques.",2022-10-28 17:30:17 +0200,« L’arrivée au pouvoir de partis d’extrême droite en Italie et en Suède n’est pas une surprise »
POLITIQUE,"La première ministre a déclaré que les discussions sur l’avenir institutionnel de la Nouvelle-Calédonie étaient lancées, vendredi à Paris, à l’issue d’une réunion qui s’est déroulée sans les indépendantistes.",2022-10-28 18:23:09 +0200,"Nouvelle-Calédonie : pour Elisabeth Borne, « la nécessité de rechercher du consensus »"
POLITIQUE,"L’ex-président brésilien, en lice pour un nouveau mandat, défend sa politique, qui entend répondre à l’urgence climatique et œuvrer pour un monde multipolaire.",2022-10-28 19:00:07 +0200,Luiz Inacio Lula da Silva : « Le Brésil doit être présent à nouveau dans les grands débats internationaux »
POLITIQUE,"Conformément aux avis du Conseil national de la magistrature, la première ministre met fin aux poursuites disciplinaires engagées à la demande du garde des sceaux contre l’ex-cheffe du Parquet national financier, Eliane Houlette, et l’actuel numéro deux.",2022-10-28 23:59:33 +0200,Eric Dupond-Moretti désavoué par Elisabeth Borne dans l’affaire des « fadettes »
POLITIQUE,"Le mouvement politique, encore effacé, cherche à exister et à attirer des adhésions. Gérald Darmanin en profite pour jouer sa partition.",2022-10-29 03:15:04 +0200,"En lançant un débat sur les salaires, le parti présidentiel Renaissance espère élargir son audience"
POLITIQUE,"En proposant une « alliance » avec Les Républicains, le chef de l’Etat fait appel à la logique des partis mais ne parvient pas à élargir, pour l’heure, sa majorité.",2022-10-29 10:30:05 +0200,Emmanuel Macron choisit la droite au risque de s’affaiblir
POLITIQUE,"Le député du Lot et candidat à la présidence des Républicains était l’invité de France Inter, de France Télévisions et du « Monde » ce dimanche, de midi à 13 heures.",2022-10-30 12:00:06 +0100,Retrouvez l’émission « Questions politiques » avec le député des Républicains Aurélien Pradié
POLITIQUE,"Venus manifester leur soutien aux opposants du chantier de Sainte-Soline, dans les Deux-Sèvres, Yannick Jadot et Sandrine Rousseau ont ravivé les luttes de position internes à Europe Ecologie-Les Verts, à un mois du congrès qui doit élire un nouveau secrétaire national, le 10 décembre.",2022-10-30 20:38:54 +0100,Manifestation interdite contre les « mégabassines » : les écologistes se divisent sur la méthode
POLITIQUE,"Une décision rendue le 21 octobre a écarté la règle introduite en septembre 2017 sur le plafonnement des indemnités en cas de licenciement injustifié, bien que celle-ci ait été validée par la Cour de cassation et par d’autres juridictions suprêmes.",2022-10-30 20:48:55 +0100,"Contre le barème Macron, l’« arrêt de résistance » de la cour d’appel de Douai"
POLITIQUE,"L’ex-sénateur centriste du Rhône comparaît à partir de lundi 31 octobre à Paris, avec sa femme et sa fille, pour des soupçons d’emplois parlementaires fictifs.",2022-10-31 04:30:08 +0100,L’ancien ministre de la justice Michel Mercier jugé pour détournements de fonds publics
POLITIQUE,"La stratégie du « tâtonnement » de la première ministre, Elisabeth Borne, surprend, alors que le refus des oppositions de voter le budget était prévisible. Et le Parlement attend toujours la « nouvelle méthode » de travail qui avait été promise par l’exécutif.",2022-10-31 05:15:12 +0100,"Entre résignation et frustration, les députés désemparés face à l’usage du 49.3 par le gouvernement"
POLITIQUE,"La hausse de l’énergie, le Pass culture et la protection du patrimoine ont été au centre d’une cinquantaine d’amendements face à la ministre de la culture, Rima Abdul-Malak, vendredi 28 octobre.",2022-10-31 12:00:17 +0100,Le volet culture du projet de loi de finances 2023 adopté à l’Assemblée nationale
POLITIQUE,"La plus haute juridiction administrative estime que la décision du gouvernement de revenir sur cette mesure relève de l’« excès de pouvoir ». Prenant acte de cette décision, Clément Beaune a estimé, mardi, que le contrôle devait être « le moins pénalisant possible ».",2022-10-31 16:13:45 +0100,"Le contrôle technique pour les deux-roues, abrogé par le gouvernement, est rétabli par le Conseil d’Etat"
POLITIQUE,"Le texte de l’extrême droite a recueilli 90 voix, et celui des « insoumis », 218, quand 289 étaient nécessaires pour renverser le gouvernement. Cette motion répondait à l’utilisation de l’article 49.3 de la Constitution par le gouvernement.",2022-10-31 17:38:42 +0100,L’Assemblée nationale rejette les deux motions de censure déposées par le RN et LFI et adopte le budget de la Sécurité sociale en première lecture
POLITIQUE,"Après les divergences de la semaine dernière sur le fait d’accepter ou non des voix de l’extrême droite sur des motions de gauche, les députés de la Nupes sont majoritairement restés groupés, lundi, derrière le texte porté par La France insoumise.",2022-10-31 19:53:08 +0100,"Malgré l’échec des motions de censure du RN et de LFI, la Nupes tient bon"
POLITIQUE,L’Encyclopédie d’histoire numérique de l’Europe de Sorbonne Université a demandé à des spécialistes de la guerre d’Algérie de décrypter des photographies prises pendant le conflit. « Le Monde » en a sélectionné six.,2022-11-01 04:30:10 +0100,Guerre d’Algérie : les ombres de la peur et de la violence à travers six photographies d’archives commentées par des historiens
POLITIQUE,"Sauf coup de théâtre, l’Assemblée nationale devrait voter, jeudi 1er décembre, en faveur d’un texte défendu par le député (Les Républicains) Julien Dive, qui vise à modifier le mode de calcul des pensions des ex-chefs d’exploitation. Un terrain d’entente semble avoir été trouvé avec le gouvernement, qui était contre au départ.",2022-11-30 16:02:17 +0100,Retraites agricoles : vers l’adoption d’une proposition de loi portée par la droite
POLITIQUE,"Selon BFM-TV, les enquêteurs soupçonnent des irrégularités dans la rémunération de ses collaborateurs parlementaires, et l’enquête est liée à un signalement de Tracfin.",2022-11-30 16:38:13 +0100,Le député Meyer Habib visé par une enquête pour « détournement de fonds publics »
POLITIQUE,"Depuis le général de Gaulle, la question de la redistribution, visant à réconcilier le travail et le capital, s’est toujours posée. Mais les différents mécanismes mis en place depuis peinent à s’imposer.",2022-11-30 17:00:11 +0100,"Le partage de la valeur ajoutée, « troisième voie » gaulliste entre capitalisme et communisme"
POLITIQUE,"La première ministre a enclenché la procédure, alors que le texte était discuté en dernière lecture par les députés. Dans une chorégraphie politique bien installée, LFI a annoncé le dépôt d’une septième motion de censure.",2022-11-30 17:16:39 +0100,Budget de la Sécurité sociale : Elisabeth Borne recourt une septième fois au 49.3 pour faire adopter définitivement le texte
POLITIQUE,"Dans son rapport annuel remis mercredi au gouvernement et aux partenaires sociaux, le groupe d’experts sur le salaire minimum préconise de ne pas donner de coup de pouce au smic au 1er janvier 2023.",2022-11-30 19:00:21 +0100,Des pistes pour réformer en profondeur la revalorisation du smic
POLITIQUE,Elle dément à nouveau toute sous-évaluation du prix de son appartement parisien. Ses avocats jugent « aussi grave qu’incompréhensible » l’accusation de possible fraude formulée à son encontre par la HATVP.,2022-11-30 19:04:31 +0100,L’ex-ministre Caroline Cayeux conteste le chiffrage de son patrimoine après la saisine de la justice par la Haute Autorité pour la transparence de la vie publique
POLITIQUE,"Avant le début du scrutin, le 1er décembre, les syndicats craignent « un fort décrochage » de la participation. La CGT pointe du doigt le vote électronique.",2022-11-30 19:23:15 +0100,Fonction publique : des élections professionnelles sous la menace d’une forte abstention
POLITIQUE,"Le maire de Saint-Etienne, exclu du parti Les Républicains, est au cœur de nouvelles révélations publiées par « Mediapart ». Laurent Wauquiez a annoncé porter plainte pour diffamation.",2022-11-30 20:42:15 +0100,"Après les propos calomnieux de Gaël Perdriau contre Laurent Wauquiez, Bruno Retailleau et Aurélien Pradié l’appellent à démissionner"
POLITIQUE,"Alors que le président français a entamé mercredi sa visite d’Etat aux Etats-Unis, il en a profité pour faire valoir les intérêts commerciaux français et européens face au futur programme massif de soutien à la transition énergétique porté par Joe Biden.",2022-11-30 21:42:30 +0100,"Depuis Washington, Emmanuel Macron fustige les subventions américaines « super agressives » à l’égard des entreprises françaises"
POLITIQUE,"C’est la septième fois que la première ministre engage la responsabilité de son gouvernement. Les oppositions dénoncent l’absence de débat alors que le système de santé, affaibli par deux ans de pandémie, est en pleine crise.",2022-11-30 23:53:15 +0100,Elisabeth Borne obtient l’adoption du budget de la Sécurité sociale grâce à un énième 49.3
