category,description,date,title
CINEMA,"De la colonisation à la sixième extinction, le couple de cinéastes fixe des images et récits inoubliables dans un film documentaire poétique, scintillant et impitoyable.",2022-06-27 21:00:12 +0200,"« Quand la maison brûle », sur Arte : le cinéma incandescent de Nicolas Klotz et Elisabeth Perceval"
CINEMA,"Condamnés en 2012 à quinze ans de fermeture par l’Europe pour des aides illégales à leur fonctionnement, les gigantesques studios de cinéma rouvriront leurs portes le 1er juillet, avec cinq ans d’avance.",2022-06-28 00:21:18 +0200,"A Alicante, les studios cinématographiques de la Ciudad de la Luz se rêvent en nouvel Hollywood européen"
CINEMA,"Le texte transpose, avec trois années de retard, une directive européenne sur la prestation de services de communication audiovisuelle. Mais une controverse, portant sur la définition de ce qu’est un producteur indépendant, a enflammé le débat.",2022-06-28 13:37:48 +0200,La nouvelle loi audiovisuelle met les producteurs indépendants espagnols sur le pied de guerre
CINEMA,"Chaque mercredi, les journalistes de la rubrique cinéma du « Monde » proposent aux lecteurs de « La Matinale » leurs critiques des films à découvrir en salle.",2022-06-29 00:00:49 +0200,"« Decision to Leave », « Le Bruit du dehors », « Goodnight Soldier »… Les films à l’affiche cette semaine"
CINEMA,Les deux premiers longs-métrages du cinéaste hongkongais aux ambiances mélancoliques ressortent en salle.,2022-06-29 13:00:13 +0200,"Reprises : « As Tears Go By » et « Nos années sauvages », deux fois Wong Kar-wai sur grand écran"
CINEMA,"Dans son film en deux volets, mêlant archives familiales et extraits de films, Shlomi Elkabetz tisse un portrait de sa sœur actrice, morte en 2016.",2022-06-29 13:30:11 +0200,« Cahiers noirs » : l’hommage à Ronit Elkabetz jusqu’au vertige
CINEMA,"Le troisième long-métrage de l’inclassable Américain Ted Fendt est le premier à faire l’objet, en France, d’une distribution hybride, mi-salle mi-VoD.",2022-06-29 14:00:07 +0200,« Le Bruit du dehors » : trois étudiantes sur le seuil de leur nouvelle vie
CINEMA,"En adaptant une comédie italienne à l’esprit potache, l’humoriste succombe parfois à la facilité.",2022-06-29 14:30:08 +0200,« Irréductible » : Jérôme Commandeur en fonctionnaire pas vraiment « pépère »
CINEMA,"Le deuxième long-métrage de Giordano Gederlini est un polar enlevé autour d’un conducteur de train au passé trouble, incarné par Antonio de la Torre.",2022-06-29 14:45:14 +0200,"« Entre la vie et la mort » : le long de la ligne de métro, des meurtres et des romances"
CINEMA,Polar et mélo se rencontrent dans ce nouveau film du Coréen Park Chan-wook au charme maniériste.,2022-06-29 15:00:12 +0200,« Decision to Leave » : jeu de pistes et d’amour trouble pour la veuve et le policier
CINEMA,"Le cinéaste Hiner Saleem conte une histoire d’amour aux résonances shakespeariennes, avec l’humour toujours en embuscade.",2022-06-29 15:15:13 +0200,"« Goodnight Soldier » : au Kurdistan irakien, deux amants contre vents et marées"
CINEMA,Le réalisateur Didier Barcelo construit un attelage convaincant avec une infirmière coincée dans sa voiture et un voyou.,2022-06-29 15:30:16 +0200,« En roue libre » : deux paumés en Volvo sur la diagonale du vide
CINEMA,"Après Cannes, l’ouverture du Festival d’Avignon. Alors que de nombreuses voix appellent au boycott de la culture russe, le metteur en scène est en pleine lumière. Un retour qui l’expose politiquement : son exil surprise à Berlin, ses relations avec l’oligarque Roman Abramovitch et ses positions sur la guerre en Ukraine interrogent.",2022-07-01 06:00:18 +0200,"Kirill Serebrennikov, les énigmes et les honneurs"
CINEMA,"Pour sa 36ᵉ édition, Il Cinema ritrovato met à l’honneur le maître nippon en programmant cinq de ses splendides films des années 1960, dans des versions restaurées.",2022-07-01 10:00:05 +0200,"Festival : à Bologne, le cinéaste japonais Kenji Misumi fourbit ses lames"
CINEMA,"L’acteur américain, père de l’actrice Mira Sorvino, s’était également illustré dans la série télévisée « New York, police judiciaire » où il interprétait un policier.",2022-07-26 09:16:09 +0200,"Paul Sorvino, acteur des « Affranchis » et de « Nixon », est mort"
CINEMA,"Malgré la présence de stars, Ryan Gosling, Chris Evans, et un budget colossal, le film d’action des frères Russo tient à peine les promesses d’une médiocre série B.",2022-07-26 14:49:09 +0200,"Avec « The Gray Man », Netflix sort la grosse artillerie et manque sa cible"
CINEMA,"Jusqu’à ce que Martin Scorsese lui confie de rôle de Paul Cicero dans « Les Affranchis », il était apparu des dizaines de fois à l’écran, parfois sous la direction de réalisateurs prestigieux. L’acteur américain s’est éteint, le 25 juillet, à l’âge de 83 ans.",2022-07-26 16:48:51 +0200,"L’acteur Paul Sorvino, apparu dans les « Affranchis », est mort"
CINEMA,"« Trintignant, acteur complexe » (3/6). L’acteur figure dans trois films en compétition en Cannes en 1969, dont « Ma nuit chez Maud », et remporte le prix d’interprétation pour « Z ». Ses personnages, des antihéros sur la retenue, en proie au doute, épousent les codes du renouveau du cinéma.",2022-07-26 18:00:09 +0200,"Quand Jean-Louis Trintignant s’imposait en antistar : « Z », « Ma nuit chez Maud »... "
CINEMA,"Une femme mariée dénonce une relation non consentie avec un chevalier, menant deux amis à s’affronter en duel pour un « jugement de Dieu ». Une histoire vraie revisitée en mode féministe par Ridley Scott.",2022-07-26 19:00:23 +0200,"« Le Dernier Duel », sur Canal+ Cinéma : la notion de consentement transposée au temps des chevaliers"
CINEMA,"Chaque mercredi, les journalistes de la rubrique cinéma du « Monde » proposent aux lecteurs de « La Matinale » leurs critiques des films à découvrir en salle.",2022-07-27 01:00:08 +0200,"« Destruction Babies », « Sundown », « Un été comme ça »… Les films à l’affiche cette semaine"
CINEMA,"Dans la lignée de Takeshi Kitano, le jeune réalisateur japonais renoue avec l’expression d’une violence nue à travers deux de ses longs-métrages de 2016 et 2018, pour la première fois distribués en France.",2022-07-27 10:00:05 +0200,« Destruction Babies » et « Becoming Father » : le Japon sous les coups de Tetsuya Mariko
CINEMA,"Pour le cinéma et la télévision, l’acteur aura incarné une multitude de personnages, simples ou pervers, naïfs ou sophistiqués, monstrueux ou ordinaires. Il est mort le 24 juillet, à Londres, à l’âge de 80 ans.",2022-07-27 12:20:17 +0200,"Mort du Britannique David Warner, comédien de « Titanic » et de « La Malédiction »"
CINEMA,"Inspiré de sa propre vie, le premier long-métrage de Noémie Merlant raconte de manière démonstrative le dépassement des préjugés entre deux cultures.",2022-07-27 13:00:26 +0200,"« Mi iubita, mon amour » : romance prévisible entre une Française et un jeune Gitan"
CINEMA,"En pleine campagne, une famille voit sa vie bouleversée par l’installation d’une décharge. Un film de la réalisatrice libanaise Mounia Akl qui témoigne du chaos d’un pays.",2022-07-27 15:00:04 +0200,"« Costa Brava, Lebanon », le paradis libanais perdu"
CINEMA,Quand un frère laisse sa sœur gérer les funérailles et l’héritage de leur mère… Le cinéaste mexicain Michel Franco fait de Tim Roth un antihéros en pleine dissolution.,2022-07-27 15:30:13 +0200,"Cinéma : « Sundown », une fratrie au révélateur de l’absence"
CINEMA,L’actrice italienne Jasmine Trinca puise dans les souvenirs de son enfance pour son premier film en tant que réalisatrice.,2022-07-27 16:30:06 +0200,"Cinéma : « Marcel ! », une fantaisie arty très artificielle"
CINEMA,"A travers le parcours de trois femmes, le cinéaste canadien Denis Côté explore les ressorts du désir.",2022-07-27 16:30:07 +0200,"Cinéma : « Un été comme ça », chronique subtile de l’addiction sexuelle"
CINEMA,"« Trintignant, acteur complexe » (4/6). Dans « Le Conformiste », Bernardo Bertolucci offre au comédien le rôle de sa vie : celui d’un fasciste opportuniste, un salaud froid comme il les aime. Au sommet de sa gloire, il est dévasté par la perte de sa fille Pauline, âgée de neuf mois, quelques jours après le début du tournage.",2022-07-27 18:00:12 +0200,"1970, l’année noire de Jean-Louis Trintignant"
CINEMA,"« Trintignant, acteur complexe » (5/6). Dans les années 1990, le sexagénaire se retire dans le Gard et se désintéresse de la vie d’acteur. Il finit par accepter de jouer dans le premier film du réalisateur, qui lui a façonné un rôle de crapule.",2022-07-28 18:00:21 +0200,"Jacques Audiard embarque Jean-Louis Trintignant, le retraité d’Uzès, dans « Regarde les hommes tomber »"
CINEMA,"Ces longs-métrages ont pour point commun de se dérouler dans une chaleur estivale. Comédie, romance ou action, tous les genres prennent le soleil.",2022-07-29 01:00:07 +0200,"« Les Sous-doués en vacances »,  « Swimming pool », « Point Break », « Les Randonneurs »… Un cocktail de films à siroter l’été"
CINEMA,"« Trintignant, acteur complexe » (6/6). Anéanti par la disparition de sa fille Marie, en 2003, le comédien trouve sur les planches un remède à son désespoir. En 2011, d’abord très réticent, il finit par accepter de jouer dans « Amour », de Michael Haneke, l’histoire d’un couple âgé et amoureux face à la déchéance. Son métier d’acteur, qu’il exerce jusqu’au bout de ses forces, le maintient en vie.",2022-07-29 18:00:16 +0200,"« Amour », théâtre, famille : Trintignant, les derniers souffles"
CINEMA,"« Un château de sable avec… », saison III (2/6). Chaque samedi, pendant l’été, « Le Monde » accompagne un ou une artiste à la plage. Aujourd’hui, le réalisateur de « Viens je t’emmène », sorti en mars, qui fait tomber le haut et le bas au Cap d’Agde, dans l’Hérault.",2022-07-30 17:00:07 +0200,Alain Guiraudie : « J’aime être seul au milieu des gens »
CINEMA,"Le 29 mai 1982, Romy Schneider était retrouvée morte dans son appartement parisien. Elle avait 43 ans. Un mois plus tôt sortait « La Passante du Sans-Souci », son dernier film, tourné peu après le décès accidentel de son fils. Son entourage de l’époque raconte une femme en morceaux, mais qui est restée jusqu’à la fin une actrice éprise de son métier.",2022-07-30 18:00:16 +0200,"Romy Schneider, la dernière année d’une icône"
CINEMA,"Figure des droits civiques, elle avait marqué l’histoire avec le premier baiser entre une personne blanche et une personne de couleur à la télévision américaine.",2022-08-01 00:39:07 +0200,"L’actrice Nichelle Nichols, star de la série « Star Trek », est morte"
CINEMA,"Héritier des situationnistes, l’artiste français, dont les trois premiers longs-métrages ressortent en salle, signe une œuvre alliant l’expressionnisme allemand et l’énergie punk.",2022-08-24 15:00:10 +0200,"F. J. Ossang, poète et cinéaste d’une noirceur décalée"
CINEMA,"Trois des premiers longs-métrages de F. J. Ossang retrouvent le chemin des salles, en version restaurée.",2022-08-24 15:00:10 +0200,"« L’Affaire des divisions Morituri », « Le Trésor des îles Chiennes » et « Docteur Chance » : splendeur du muet et de l’énergie punk"
CINEMA,"Le film de l’acteur et réalisateur assume sa fantaisie sur un sujet grave, les retrouvailles d’un père et de la fille qu’il avait abandonnée à sa naissance.",2022-08-24 15:30:07 +0200,"« Rumba la vie » : entre mélo et comédie, le pas de deux de Franck Dubosc"
CINEMA,La résurrection d’un monstre du siècle dernier donne un résultat inattendu et réjouissant.,2022-08-26 14:00:13 +0200,"« Prey », sur Disney+ : le grand Predator dans la prairie"
CINEMA,"Sortie de terre en 2018 pour accueillir les équipes des Trilith Studios, « usine » à superproductions Marvel et deuxième plus grand lieu de tournage des Etats-Unis, la ville nouvelle de Trilith ressemble, elle aussi, à un décor de cinéma… Une vraie fausse cité à l’ambiance irréelle.",2022-08-27 06:00:13 +0200,"« C’est l’Hollywood du Sud ! » : Trilith, l’autre ciné cité américaine"
CINEMA,"Disparue le 31 août 1997, la « princesse des cœurs » a inspiré de nombreux ouvrages et films. « La Matinale » vous en propose une sélection.",2022-08-29 00:00:11 +0200,"Six œuvres pour (re)découvrir Lady Diana, vingt-cinq ans après sa mort"
CINEMA,"Déjà primé à Cannes, « Les Pires », premier long-métrage de Lise Akoka et Romane Gueret, a obtenu le Valois de diamant.",2022-08-29 17:00:04 +0200,"Au festival Film francophone d’Angoulême, un vent de fraîcheur sur la comédie"
CINEMA,"Au Festival du film francophone d’Angoulême, la comédienne a présenté « A propos de Joan », deuxième long-métrage de Laurent Larivière, où elle interprète le rôle-titre. Dans un entretien au « Monde », elle revient sur sa rencontre avec le réalisateur et, plus largement, sur le choix des personnages qu’elle incarne.",2022-08-29 20:00:07 +0200,Isabelle Huppert : « Un film est toujours un peu un documentaire sur un acteur ou une actrice »
CINEMA,"Chaque mercredi, les journalistes de la rubrique cinéma du « Monde » proposent aux lecteurs de « La Matinale » leurs critiques des films à découvrir en salle.",2022-08-31 00:12:08 +0200,"« Flee », « Les Cinq Diables », « Avec amour et acharnement »… Les films à l’affiche cette semaine"
CINEMA,"Le chef-d’œuvre de la cinéaste tchèque Vera Chytilova, réalisé en 1966, ressort en salle en copie restaurée.",2022-08-31 12:30:14 +0200,"Reprise : dans « Les Petites Marguerites », deux femmes s’ennuient ferme et nous font hurler de joie"
CINEMA,"A travers un couple qui se déchire, la cinéaste Claire Denis explore le sentiment amoureux dans ce film qui a remporté l’Ours d’argent de la mise en scène à la Berlinale.",2022-08-31 13:00:11 +0200,« Avec amour et acharnement » : Juliette Binoche et Vincent Lindon dans les tourments de l’adultère
CINEMA,"Le cinéaste Jonas Poher Rasmussen s’est appuyé, pour son documentaire d’animation, sur le récit d’un de ses amis qui a fui, enfant, son pays pour trouver refuge au Danemark.",2022-08-31 13:30:13 +0200,« Flee » : l’épopée dessinée d’un réfugié afghan
CINEMA,Le film de Daniel Scheinert et Daniel Kwan additionne jusqu’à l’overdose les recettes du spectacle hollywoodien à succès.,2022-08-31 14:00:12 +0200,« Everything Everywhere All at Once » : une comédie familiale engloutie dans un blockbuster hypnotique
CINEMA,"Adapté de la BD éponyme de Boulet et Pénélope Bagieu, le premier long-métrage de Murielle Magellan, l’histoire d’une jeune femme qui a perdu la mémoire, installe un dispositif burlesque attachant.",2022-08-31 14:30:12 +0200,« La Page blanche » : les états d’amnésique de Sara Giraudeau
CINEMA,"Sur un thème déjà beaucoup traité au cinéma, Adil El Arbi et Bilall Fallah peinent à convaincre en tentant de mêler drame humain romance amoureuse et comédie musicale",2022-08-31 14:45:06 +0200,« Rebel » : une mise en scène stylisée de la violence islamiste
CINEMA,"Rencontre avec le duo de réalisateurs belges qui, après l’annulation par la Warner de leur long-métrage « Batgirl », présente « Rebel », une immersion dans le djihad en Syrie.",2022-08-31 15:00:05 +0200,"Adil El Arbi et Bilall Fallah, entre Hollywood et Molenbeek"
CINEMA,"Les productions, comme celle des « Cinq Diables » de Léa Mysius, ont de plus en plus recours aux effets spéciaux pour limiter l’empreinte carbone.",2022-08-31 15:15:13 +0200,"Le cinéma d’auteur « allume le feu », pour de faux"
CINEMA,"Une petite fille (Sally Dramé) dotée d’un superpouvoir parvient à revivre des souvenirs de sa mère, incarnée par Adèle Exarchopoulos.",2022-08-31 15:30:06 +0200,« Les Cinq Diables » : la machine à remonter le temps de Léa Mysius
CINEMA,Le président ukrainien a invité le monde du cinéma à ne pas oublier la guerre. Catherine Deneuve a reçu un Lion d’or d’honneur pour l’ensemble de sa carrière.,2022-09-01 05:02:12 +0200,La Mostra s’ouvre à Venise avec Volodymyr Zelensky en invité surprise
CINEMA,"L’acteur de 29 ans multiplie les comportements problématiques. De quoi mettre en péril la sortie, en 2023, de « The Flash », dont il est le héros. Le studio, qui a déjà annulé la sortie de deux films déjà tournés, se serait bien passé de ce coup de projecteur.",2022-09-01 05:30:07 +0200,"Les frasques d’Ezra Miller, un mauvais scénario pour la Warner"
CINEMA,"Un an après le succès public et la polémique liés à « Bac Nord », le réalisateur revient en salle avec « Novembre », inspiré de la traque des cerveaux des attentats du 13-Novembre. Un film travaillé par la nervosité et l’obsession de l’efficacité du cinéaste.",2022-09-25 05:45:09 +0200,"Cédric Jimenez, le cinéma dans le feu de l’action"
CINEMA,"Marvel annonce que Sabra, sa prochaine super-héroïne, sera une agente israélienne du Mossad, accentuant les polémiques déjà en cours dans le monde arabe.",2022-09-25 07:00:16 +0200,Des super-héros de Marvel contestés dans le monde arabe
CINEMA,"Ce documentaire militant de 1973, interdit et diffusé sous le manteau à l’époque, ressort en DVD.",2022-09-26 08:00:03 +0200,"« Histoires d’A.  », film de lutte pour l’avortement"
CINEMA,"Deux fois récompensé par une Palme d’or à Cannes, le prolifique réalisateur suédois dérange. Portrait d’un agitateur dont le dernier film, « Sans filtre », sort en salle cette semaine.",2022-09-27 06:00:16 +0200,"Ruben Östlund, l’art du malaise au cinéma"
CINEMA,"Films d’auteur, bijoux rétros, perles obscures… En marge des géants du secteur, des plates-formes hexagonales tentent de séduire les internautes avec une offre qui sort des sentiers battus.",2022-09-27 19:00:05 +0200,Le streaming français prend son indépendance
CINEMA,"Paul Thomas Anderson réalise un portrait elliptique du fondateur de la scientologie, avec son poids de légendes et de scandales, et deux acteurs cultes, Philip Seymour Hoffman et Joaquin Phoenix.",2022-09-27 19:30:04 +0200,"« The Master », sur Ciné+ Club : l’Amérique des années 1950, entre croyance et fiction"
CINEMA,"Chaque mercredi dans La Matinale, les journalistes cinéma du « Monde » livrent leurs critiques des films à découvrir en salle.",2022-09-28 01:04:37 +0200,"« Sans filtre », « La Cour des miracles », « Poulet frites », « Smile »… Les films à l’affiche"
CINEMA,"Face aux menaces de Disney et Netflix de retirer les films qu’ils financent des salles de cinéma, Delphine Ernotte, Gilles Pélisson et Nicolas de Tavernost, responsables de France Télévisions, TF1 et M6, réclament, dans une tribune au « Monde », l’application de l’accord organisant la chronologie de l’exploitation des films.",2022-09-28 06:00:20 +0200,"« Nous, responsables de télévisions gratuites, demandons aux pouvoirs publics de ne pas céder au diktat des plates-formes payantes »"
CINEMA,"Distingué par cinq Oscars en 1984, le premier long-métrage de James L. Brooks ressort en salle en version restaurée.",2022-09-28 10:30:04 +0200,"Reprise : « Tendres passions », une toxique emprise maternelle"
CINEMA,"Issus du monde de l’enseignement, Carine May et Hakim Zouhani évoquent, sur le mode de la comédie dramatique, les effets pervers de la carte scolaire.",2022-09-28 11:00:08 +0200,"« La Cour des miracles » : une école rêvée, lieu de tous les possibles"
CINEMA,Gina Prince-Bythewood signe une fable afroféministe sur les guerrières du royaume du Dahomey au début du XIXᵉ siècle en prenant de grandes libertés avec les faits historiques.,2022-09-28 12:00:06 +0200,« The Woman King » : les amazones perdues de Hollywood
CINEMA,"Un couple d’avocats, qui n’arrive pas à avoir de bébé, va trouver un impensable arrangement.",2022-09-28 12:30:03 +0200,« Le Sixième Enfant » : deux femmes et un couffin
CINEMA,"Palme d’or à Cannes en mai, la nouvelle satire du cinéaste suédois ouvre grand les vannes du nihilisme clinquant.",2022-09-28 13:00:07 +0200,« Sans filtre » : la lutte des classes et des genres selon le réalisateur Ruben Östlund
CINEMA,"Avec des effets simples, Parker Finn signe un film d’horreur efficace qui voit son héroïne, psychiatre, basculer dans la démence.",2022-09-28 13:15:10 +0200,« Smile » : le sourire de la mort
CINEMA,"Jean Libon, le fondateur de l’émission « Strip-tease », revient au cinéma avec un polar documentaire grinçant.",2022-09-28 13:30:06 +0200,« Poulet frites » : le fait divers cuisiné à la sauce belge
CINEMA,"A 84 ans, l’écrivaine poursuit son exploration des Etats-Unis et de leur noirceur, en écho à la violence qui a traversé sa vie. Cet automne, elle publie « Respire… », au moment où le film « Blonde » remet en lumière son livre inspiré du destin de Marilyn Monroe.",2022-09-28 18:40:41 +0200,"Joyce Carol Oates, l’Amérique au scalpel"
CINEMA,"Produit par Oprah Winfrey, le documentaire de Reginald Hudlin ne s’écarte que rarement de l’hagiographie, pour une fois méritée et passionnante.",2022-09-30 19:00:15 +0200,"« Sidney Poitier : son héritage », sur Apple TV+ : le destin exemplaire de la première star afro-américaine de Hollywood"
CINEMA,"Le méconnu « Alice, Sweet Alice », d’Alfred Sole, sorti en 1976, est un thriller psychotique sur la perversité enfantine.",2022-10-01 07:30:03 +0200,"DVD : « Alice, Sweet Alice », la folie meurtrière d’une petite fille"
CINEMA,"A la veille du congrès du Parti communiste, qui doit s’ouvrir le 16 octobre, Xi Jinping veille de près à ce que les films chinois respectent son idéologie, quitte à bloquer leur sortie en salle.",2022-10-01 11:49:05 +0200,"En Chine, la censure a toujours le dernier mot au cinéma"
CINEMA,"D’après l’historienne Sylvia Serbin, les guerrières mises en scène dans « The Woman King » ont joué un rôle notable dans les campagnes militaires du Dahomey au XIXᵉ siècle.",2022-10-01 15:25:09 +0200,« The Woman King » : « Cet héroïsme féminin noir a bien existé dans l’histoire africaine »
CINEMA,"La carrière de l’actrice très populaire, qui a quitté le cinéma précocement, a été marquée par des figures de femmes victimes de violence masculine.",2022-10-22 12:11:51 +0200,"Au festival Lumière de Lyon, les deux visages de Marlène Jobert"
CINEMA,"A 84 ans, le vieux maître polonais raconte le tournage de son film, dans lequel il se livre à travers l’histoire d’un âne.",2022-10-22 15:00:16 +0200,"Jerzy Skolimowski : « Au fil des prises, l’âne est parfait tout le temps, toujours égal à lui-même »"
CINEMA,"Un beau documentaire d’Amaury Voslion rend hommage au discret et génial couturier, dont le travail est aussi novateur qu’intemporel.",2022-10-22 18:30:21 +0200,"« Franck Sorbier, le fil de l’âme », sur TV5 Monde : le secret le mieux gardé de la haute couture"
CINEMA,"Le film de Santiago Mitre, diffusé sur Amazon Prime Video, retrace le procès de la dictature militaire à travers la figure du magistrat qui requit contre la junte.",2022-10-25 20:00:06 +0200,"« Argentina, 1985 » : le procureur, sa femme et les généraux"
CINEMA,"Chaque mercredi dans « La Matinale », les journalistes cinéma du « Monde » livrent leurs critiques des films à découvrir en salle.",2022-10-25 23:30:07 +0200,"« Bowling Saturne », « Les Aventures de Gigi la Loi », « Mon pays imaginaire »… Les films à l’affiche cette semaine"
CINEMA,"Alexandre Castagnetti a imaginé une enseignante qui libère l’initiative et les désirs des élèves, avant le retour de bâton de l’administration.",2022-10-26 12:00:07 +0200,« L’école est à nous » : la salle de classe comme lieu d’utopie
CINEMA,Sophie Levy signe un premier film déroutant où l’arrivée d’un homme dérange la vie bien réglée d’un binôme.,2022-10-26 12:30:09 +0200,« Méduse » : dans le huis clos de deux sœurs inséparables
CINEMA,"Le réalisateur chilien, installé en France depuis 1973, a filmé l’explosion sociale, en octobre 2019, contre le régime du président Sebastian Piñera.",2022-10-26 14:30:07 +0200,« Mon pays imaginaire » : Patricio Guzman capte le vent démocratique soufflant sur le Chili
CINEMA,"En suivant l’ascension d’un jeune homme à l’université Al-Azhar, Tarik Saleh décrit le pouvoir politique et ses contradictions.",2022-10-26 14:45:08 +0200,"« La Conspiration du Caire » : derrière le thriller d’espionnage, l’Egypte contemporaine"
CINEMA,La réalisatrice Patricia Mazuy explore l’origine de la pulsion meurtrière dans une tragédie qui voit deux frères se déchirer autour de l’image du père défunt.,2022-10-26 15:00:07 +0200,« Bowling Saturne » : une virée sans retour dans la noirceur des hommes
CINEMA,"Primé au festival de Locarno, le troisième long-métrage d’Alessandro Comodin nous embarque dans un fabuleux jeu d’images mentales.",2022-10-26 16:00:19 +0200,« Les Aventures de Gigi la Loi » : quand un policier se fait son cinéma
CINEMA,"Afin de réaffirmer la vitalité et la diversité du cinéma français, perturbé par l’irruption des plates-formes de vidéo à la demande, il faut réinsuffler une dynamique entrepreneuriale de création, plaide l’économiste Thomas Paris.",2022-10-28 05:30:06 +0200,Cinéma : « La question du nombre de films est fallacieuse. L’abondance d’œuvres est une nécessité »
CINEMA,"Dans le 11ᵉ arrondissement de Paris, Théo Bancilhon est le gardien d’un des derniers temples de la location de DVD. Un lieu hors du temps, riche d’un trésor de quelque 70 000 films, qui compte parmi ses fidèles des cinéphiles et des gens du cinéma.",2022-10-28 16:00:27 +0200,"JM Vidéo, la caverne d’Ali Baba du cinéma"
CINEMA,"Le cinéaste suédois entretient des relations contrariées avec le pays d’origine de son père, dont ses films sont nourris.",2022-10-29 05:30:09 +0200,"Tarik Saleh, réalisateur de « La Conspiration du Caire », tiraillé entre la Suède et l’Egypte"
CINEMA,"A l’affiche de deux films, l’actrice garde un souvenir heureux de Canal+, où elle était la Miss Météo qui osait tout. Cette grande angoissée se lance désormais dans l’écriture et la réalisation.",2022-10-29 05:45:07 +0200,Un apéro avec Doria Tillier : « Je n’ai jamais aimé la provoc »
CINEMA,"Après trois ans de silence, le réalisateur de « La Vie d’Adèle » a été chahuté au festival Cinemed de Montpellier par des féministes, auxquelles il a tenu à répondre.",2022-10-29 10:07:39 +0200,Abdellatif Kechiche reprend la parole
CINEMA,"Dans un entretien au « Monde », l’ancienne monteuse d’Agnès Varda, à laquelle la Cinémathèque française consacre une rétrospective, raconte ses premiers désirs de cinéma.",2022-10-29 14:00:15 +0200,"Patricia Mazuy, réalisatrice de « Bowling Saturne » : « Je trouvais intéressant de creuser l’idée d’un film noir, contemporain, à l’os des rapports de domination »"
CINEMA,"« Je ne serais pas arrivée là si…  » Chaque semaine, « Le Monde » interroge une personnalité sur un moment décisif de son existence. A 77 ans, l’actrice revient sur les deuils qui ont marqué son entrée dans l’âge adulte.",2022-10-30 06:00:10 +0100,La comédienne Aurore Clément : « Au fond je reste une femme seule qui regarde par la fenêtre l’obscénité du monde »
CINEMA,"Son nom est inconnu du grand public mais son travail est dans toutes les mémoires : le grand chef décorateur d’Hollywood, qui a travaillé pour Francis Ford Coppola, Arthur Penn ou Roman Polanski, fait l’objet d’une rétrospective à La Cinémathèque, du 3 au 11 novembre, à Paris, et d’un livre d’entretiens.",2022-10-31 04:00:20 +0100,"Dean Tavoularis, un monument des décors de cinéma"
CINEMA,"A travers un portrait de femme duplice, Nicolas Bedos décline, sur la côte d’Azur, le thème de la déliquescence des ultrariches.",2022-11-01 13:30:16 +0100,« Mascarade » : une savoureuse leçon d’escroquerie sentimentale
CINEMA,"Plébiscité dans son pays, ce film de super-héros aux scènes d’action démesurées a largement dépassé les cercles de fans de cinéma indien, passionnant de nombreux internautes et spectateurs en Occident.",2022-11-26 16:00:11 +0100,"Comment « RRR », film indien « généreux et débridé », a conquis le monde"
CINEMA,"La musicienne a attaché son nom à deux énormes tubes, liés à des films contant les rêves de gloire de la jeunesse américaine dans les années post-disco.",2022-11-27 05:00:06 +0100,"Mort d’Irene Cara, chanteuse de « Fame » et de « Flashdance »"
CINEMA,"Spécialiste du cinéma russe, Joël Chapron s’inquiète, dans une tribune au « Monde », du renforcement de la censure exercée par le régime de Vladimir Poutine. De nombreuses œuvres risquent de rester invisibles pendant des années.",2022-11-27 11:00:13 +0100,"Cinéma : « En Russie, la liste des films interdits ne cesse de s’allonger sans base juridique précise »"
CINEMA,"Avec la performance « Embodying Pasolini », présentée à la Fondazione Sozzani, à Paris, l’historien de la mode Olivier Saillard et la comédienne britannique Tilda Swinton ressuscitent le vestiaire des films du réalisateur italien.",2022-11-27 18:00:11 +0100,Festival d’automne : Tilda Swinton prend l’habit chez Pasolini
CINEMA,"A partir d’archives cinématographiques et télévisées nord-américaines, Valérie Jourdan revient sur la longue carrière de l’actrice.",2022-11-27 19:00:08 +0100,"« Jamie Lee Curtis, un cri de liberté à Hollywood », sur Arte : une comédienne aussi pétillante que perfectionniste"
CINEMA,"Le réalisateur inclassable, invité de la manifestation qui s’est terminée le 27 novembre, y a présenté son nouveau film, « Le Gang des Bois du Temple », inspiré par le braquage d’un prince saoudien.",2022-11-28 10:00:05 +0100,Le cinéaste Rabah Ameur-Zaïmèche électrise le festival Entrevues de Belfort
CINEMA,"Le jeune acteur qui incarne Lucas, un adolescent de 17 ans, raconte le tournage du film de Christophe Honoré.",2022-11-29 12:30:14 +0100,"Paul Kircher, acteur dans « Le Lycéen » : « La sexualité est la seule chose qui appartient vraiment au personnage »"
CINEMA,"A 21 ans, le comédien débutant est à l’affiche du dernier film du cinéaste français, en salle le 30 novembre. Pour ce rôle, il a déjà reçu en septembre la Concha d’argent de la meilleure interprétation au festival de San Sebastián.",2022-11-29 12:45:09 +0100,"Paul Kircher, le « lycéen » du réalisateur Christophe Honoré"
CINEMA,"Chaque mercredi dans « La Matinale », les journalistes cinéma du « Monde » livrent leurs critiques des films à découvrir en salle.",2022-11-30 00:30:11 +0100,"« Le Lycéen », « Days », « Fumer fait tousser », « Mes rendez-vous avec Leo »… Les sorties cinéma de la semaine"
CINEMA,"Derrière un scénario de gentils super-héros exterminateurs, le réalisateur livre son film le plus noir.",2022-11-30 11:00:11 +0100,"« Fumer fait tousser » : Quentin Dupieux, dingue et mélancolique"
